-25000,-24740,-24480,-24220,-23960,-23700,-23440,-23180,-22920,-22660,-22400,-22140,-21880,-21620,-21360,-21100,-20840,-20580,-20320,-20060,-19800,-19540,-19280,-19020,-18760,-18500,-18240,-17980,-17720,-17460,-17200,-16940,-16680,-16420,-16160,-15900,-15640,-15380,-15120,-14860,-14600,-14340,-14080,-13820,-13560,-13300,-13040,-12780,-12520,-12260,-12000,-11740,-11480,-11220,-10960,-10700,-10440,-10180,-9920,-9660,-9400,-9140,-8880,-8620,-8360,-8100,-7840,-7580,-7320,-7060,-6800,-6540,-6280,-6020,-5760,-5500,-5240,-4980,-4720,-4460,-4200,-3940,-3680,-3420,-3160,-2900,-2640,-2380,-2120,-1860,-1600,-1340,-1080,-820,-560,-300,-40,220,480,740,
0.00227809,-9.85846e-06,-1.01728e-05,-1.05006e-05,-1.08426e-05,-1.11997e-05,-1.15725e-05,-1.19621e-05,-1.23694e-05,-1.27954e-05,-1.32412e-05,-1.37078e-05,-1.41967e-05,-1.47091e-05,-1.52464e-05,-1.58102e-05,-1.64021e-05,-1.7024e-05,-1.76777e-05,-1.83652e-05,-1.90889e-05,-1.9851e-05,-2.06543e-05,-2.15015e-05,-2.23911e-05,-2.33356e-05,-2.43339e-05,-2.53899e-05,-2.65079e-05,-2.76925e-05,-2.89487e-05,-3.0282e-05,-3.16984e-05,-3.32045e-05,-3.48075e-05,-3.65153e-05,-3.83366e-05,-4.02812e-05,-4.23594e-05,-4.4583e-05,-4.6965e-05,-4.95197e-05,-5.2263e-05,-5.52128e-05,-5.83887e-05,-6.18129e-05,-6.55101e-05,-6.9508e-05,-7.3838e-05,-7.85352e-05,-8.36393e-05,-8.91954e-05,-9.52547e-05,-0.000101875,-0.000109124,-0.000117077,-0.000125822,-0.00013546,-0.000146108,-0.000157901,-0.000170999,-0.000185586,-0.000201881,-0.000220141,-0.00024067,-0.000263834,-0.000290068,-0.000319899,-0.000353965,-0.000393045,-0.000438095,-0.000490303,-0.000551147,-0.000622489,-0.000706696,-0.000806803,-0.000926748,-0.0010717,-0.00124853,-0.0014665,-0.00173832,-0.0020817,-0.00252182,-0.00309531,-0.00385678,-0.00489002,-0.00632798,-0.00838995,-0.0114549,-0.0162152,-0.0240261,-0.0377832,-0.0644219,-0.123383,-0.283361,-0.899927,-5.98782,89.0431,23.9018,1.49691,0.390729,
0.00455617,-3.94504e-05,-4.07075e-05,-4.20187e-05,-4.33867e-05,-4.48148e-05,-4.63062e-05,-4.78645e-05,-4.94936e-05,-5.11974e-05,-5.29803e-05,-5.48469e-05,-5.68022e-05,-5.88516e-05,-6.10007e-05,-6.32558e-05,-6.56234e-05,-6.81106e-05,-7.07251e-05,-7.34751e-05,-7.63696e-05,-7.94181e-05,-8.2631e-05,-8.60195e-05,-8.95959e-05,-9.33733e-05,-9.7366e-05,-0.00010159,-0.000106061,-0.000110799,-0.000115823,-0.000121156,-0.000126821,-0.000132844,-0.000139256,-0.000146086,-0.000153371,-0.000161148,-0.00016946,-0.000178354,-0.000187881,-0.000198099,-0.000209071,-0.000220869,-0.000233571,-0.000247266,-0.000262054,-0.000278044,-0.000295362,-0.000314149,-0.000334563,-0.000356785,-0.000381019,-0.000407499,-0.000436491,-0.000468299,-0.000503274,-0.000541821,-0.000584406,-0.000631574,-0.000683958,-0.000742299,-0.000807468,-0.000880494,-0.000962599,-0.00105524,-0.00116015,-0.00127945,-0.00141569,-0.00157197,-0.00175213,-0.0019609,-0.00220421,-0.00248949,-0.00282621,-0.00322649,-0.00370604,-0.0042856,-0.00499258,-0.00586401,-0.00695064,-0.00832321,-0.0100823,-0.0123742,-0.015417,-0.0195449,-0.0252884,-0.033522,-0.0457552,-0.064744,-0.0958759,-0.150636,-0.256441,-0.489693,-1.11712,-3.47657,-20.7658,71.2864,77.3117,5.89581,1.55011,
0.00683426,-8.87707e-05,-9.15991e-05,-9.4549e-05,-9.76269e-05,-0.00010084,-0.000104195,-0.000107701,-0.000111366,-0.0001152,-0.000119211,-0.00012341,-0.00012781,-0.00013242,-0.000137256,-0.000142329,-0.000147656,-0.000153252,-0.000159134,-0.000165321,-0.000171833,-0.000178692,-0.00018592,-0.000193544,-0.00020159,-0.000210089,-0.000219072,-0.000228574,-0.000238634,-0.000249293,-0.000260597,-0.000272594,-0.00028534,-0.000298892,-0.000313316,-0.000328684,-0.000345073,-0.00036257,-0.00038127,-0.000401279,-0.000422713,-0.000445701,-0.000470386,-0.000496928,-0.000525505,-0.000556316,-0.000589584,-0.000625557,-0.000664518,-0.000706783,-0.000752709,-0.000802701,-0.000857221,-0.000916791,-0.000982012,-0.00105357,-0.00113225,-0.00121896,-0.00131476,-0.00142087,-0.00153871,-0.00166995,-0.00181654,-0.00198081,-0.00216546,-0.00237384,-0.00260984,-0.00287819,-0.00318462,-0.00353612,-0.00394133,-0.00441088,-0.00495807,-0.00559964,-0.00635684,-0.00725695,-0.00833533,-0.00963839,-0.0112278,-0.0131868,-0.0156293,-0.0187142,-0.0226673,-0.0278167,-0.0346514,-0.0439212,-0.0568144,-0.0752884,-0.102719,-0.14526,-0.214916,-0.337198,-0.572713,-1.08893,-2.46088,-7.45928,-39.9635,1.08489,112.235,12.7243,3.42725,
0.00911235,-0.000157813,-0.000162841,-0.000168085,-0.000173556,-0.000179268,-0.000185233,-0.000191465,-0.000197981,-0.000204795,-0.000211926,-0.000219391,-0.000227211,-0.000235408,-0.000244003,-0.000253022,-0.000262491,-0.000272439,-0.000282895,-0.000293894,-0.00030547,-0.000317662,-0.000330512,-0.000344064,-0.000358367,-0.000373474,-0.000389443,-0.000406335,-0.000424218,-0.000443166,-0.000463259,-0.000484586,-0.000507242,-0.000531332,-0.000556973,-0.00058429,-0.000613423,-0.000644526,-0.000677767,-0.000713334,-0.000751433,-0.000792295,-0.000836174,-0.000883353,-0.00093415,-0.000988917,-0.00104805,-0.00111199,-0.00118125,-0.00125637,-0.001338,-0.00142686,-0.00152373,-0.00162961,-0.00174554,-0.00187273,-0.00201258,-0.0021667,-0.00233696,-0.00252555,-0.00273498,-0.00296823,-0.00322876,-0.00352069,-0.00384891,-0.00421921,-0.00463858,-0.00511542,-0.00565992,-0.0062845,-0.00700447,-0.00783873,-0.00881089,-0.00995068,-0.0112958,-0.0128947,-0.0148101,-0.0171244,-0.019947,-0.0234254,-0.0277618,-0.0332377,-0.0402533,-0.0493897,-0.0615126,-0.0779484,-0.100797,-0.133515,-0.182054,-0.25724,-0.380137,-0.595325,-1.00803,-1.9059,-4.25627,-12.5044,131.787,-121.217,127.888,21.1445,5.93217,
0.0113904,-0.000246575,-0.000254431,-0.000262624,-0.000271173,-0.000280096,-0.000289416,-0.000299154,-0.000309333,-0.00031998,-0.00033112,-0.000342784,-0.000355003,-0.000367809,-0.000381238,-0.000395329,-0.000410123,-0.000425665,-0.000442002,-0.000459186,-0.000477272,-0.00049632,-0.000516396,-0.000537569,-0.000559916,-0.000583519,-0.000608467,-0.000634857,-0.000662796,-0.000692399,-0.000723792,-0.000757111,-0.000792506,-0.000830143,-0.000870201,-0.000912879,-0.000958393,-0.00100698,-0.00105887,-0.00111444,-0.00117397,-0.00123781,-0.00130636,-0.00138007,-0.00145943,-0.00154499,-0.00163736,-0.00173725,-0.00184544,-0.0019628,-0.00209032,-0.00222913,-0.00238051,-0.00254591,-0.00272699,-0.00292565,-0.00314409,-0.00338483,-0.00365078,-0.00394534,-0.00427245,-0.00463674,-0.00504365,-0.00549959,-0.00601219,-0.0065905,-0.00724542,-0.00799006,-0.00884032,-0.00981561,-0.0109398,-0.0122423,-0.0137601,-0.0155395,-0.0176392,-0.0201349,-0.0231243,-0.0267359,-0.0311401,-0.0365668,-0.0433307,-0.0518702,-0.0628079,-0.0770477,-0.0959349,-0.121529,-0.157087,-0.207962,-0.283356,-0.399968,-0.590169,-0.922128,-1.5555,-2.92095,-6.43164,-18.2424,209.926,-213.355,132.548,30.1666,8.94358,
0.0136685,-0.000355053,-0.000366365,-0.000378162,-0.000390471,-0.000403321,-0.00041674,-0.000430761,-0.000445418,-0.000460748,-0.000476789,-0.000493584,-0.000511177,-0.000529616,-0.000548952,-0.000569242,-0.000590543,-0.000612921,-0.000636444,-0.000661186,-0.000687227,-0.000714654,-0.00074356,-0.000774046,-0.000806181,-0.000840168,-0.000876092,-0.000914094,-0.000954324,-0.000996949,-0.00104215,-0.00109013,-0.00114109,-0.00119528,-0.00125295,-0.0013144,-0.00137993,-0.00144989,-0.00152466,-0.00160466,-0.00169036,-0.00178226,-0.00188096,-0.00198707,-0.00210132,-0.00222449,-0.00235748,-0.00250129,-0.00265703,-0.00282598,-0.00300955,-0.00320938,-0.00342729,-0.00366538,-0.00392605,-0.00421203,-0.00452646,-0.00487299,-0.0052558,-0.00567978,-0.00615061,-0.00667494,-0.00726059,-0.0079168,-0.00865451,-0.00948678,-0.0104293,-0.0115008,-0.0127243,-0.0141276,-0.015745,-0.017619,-0.0198024,-0.022362,-0.0253822,-0.0289714,-0.0332702,-0.0384629,-0.0447942,-0.0525941,-0.0623138,-0.0745817,-0.09029,-0.110733,-0.137835,-0.174538,-0.225493,-0.298327,-0.406121,-0.572547,-0.843302,-1.31404,-2.20671,-4.11087,-8.90697,-24.3139,248.796,-128.21,131.092,38.8966,12.32,
0.0159466,-0.000483244,-0.000498639,-0.000514694,-0.000531447,-0.000548935,-0.000567198,-0.000586281,-0.000606186,-0.000627053,-0.000648888,-0.000671748,-0.000695694,-0.000720791,-0.00074711,-0.000774726,-0.000803719,-0.000834176,-0.000866191,-0.000899866,-0.000935308,-0.000972625,-0.00101197,-0.00105346,-0.00109725,-0.0011435,-0.00119239,-0.0012441,-0.00129885,-0.00135685,-0.00141836,-0.00148365,-0.001553,-0.00162675,-0.00170524,-0.00178885,-0.00187803,-0.00197323,-0.00207498,-0.00218384,-0.00230045,-0.00242552,-0.00255981,-0.00270421,-0.00285967,-0.00302727,-0.00320824,-0.00340392,-0.00361584,-0.00384572,-0.0040955,-0.00436739,-0.00466388,-0.00498783,-0.00534249,-0.00573157,-0.00615936,-0.00663081,-0.00715161,-0.00772839,-0.0083689,-0.00908217,-0.00987883,-0.0107714,-0.0117749,-0.0129069,-0.0141887,-0.015646,-0.0173098,-0.0192181,-0.0214175,-0.0239654,-0.0269339,-0.0304133,-0.0345185,-0.0393966,-0.0452382,-0.0522933,-0.0608939,-0.071487,-0.0846841,-0.101336,-0.12265,-0.150375,-0.187111,-0.236828,-0.305788,-0.404245,-0.549741,-0.773907,-1.13751,-1.76689,-2.95202,-5.44977,-11.5986,119.932,269.404,-89.1584,126.237,46.6956,15.9128,
0.0182247,-0.000631118,-0.000651226,-0.000672197,-0.000694077,-0.000716917,-0.000740771,-0.000765694,-0.000791737,-0.000818986,-0.0008475,-0.000877353,-0.000908625,-0.000941399,-0.000975769,-0.00101183,-0.00104969,-0.00108947,-0.00113128,-0.00117525,-0.00122153,-0.00127028,-0.00132165,-0.00137584,-0.00143302,-0.00149342,-0.00155726,-0.00162479,-0.00169628,-0.00177202,-0.00185235,-0.0019376,-0.00202817,-0.00212446,-0.00222695,-0.00233615,-0.00245259,-0.00257691,-0.00270977,-0.00285192,-0.00300419,-0.00316749,-0.00334285,-0.00353139,-0.00373438,-0.00395323,-0.00418951,-0.00444501,-0.0047217,-0.00502184,-0.00534796,-0.00570294,-0.00609004,-0.00651297,-0.00697598,-0.00748392,-0.0080424,-0.00865783,-0.00933768,-0.0100906,-0.0109267,-0.0118577,-0.0128975,-0.0140625,-0.0153721,-0.0168494,-0.0185222,-0.0204238,-0.0225948,-0.0250846,-0.0279539,-0.0312777,-0.0351498,-0.0396877,-0.0450412,-0.0514016,-0.0590172,-0.0682131,-0.0794209,-0.0932217,-0.11041,-0.13209,-0.159828,-0.195891,-0.243645,-0.308222,-0.397704,-0.525294,-0.713516,-1.00282,-1.4705,-2.27598,-3.78078,-6.91009,-14.4237,188.292,279.105,-66.9753,119.569,53.213,19.5781,
0.0205028,-0.000798727,-0.000824172,-0.000850708,-0.000878397,-0.0009073,-0.000937484,-0.000969022,-0.00100199,-0.00103647,-0.00107255,-0.00111033,-0.0011499,-0.00119137,-0.00123486,-0.0012805,-0.00132841,-0.00137874,-0.00143164,-0.00148729,-0.00154585,-0.00160754,-0.00167254,-0.00174111,-0.00181347,-0.00188989,-0.00197067,-0.00205612,-0.00214658,-0.00224243,-0.00234407,-0.00245194,-0.00256654,-0.00268839,-0.00281807,-0.00295623,-0.00310357,-0.00326087,-0.00342897,-0.00360883,-0.00380149,-0.00400811,-0.00422997,-0.00446852,-0.00472534,-0.00500222,-0.00530115,-0.00562439,-0.00597444,-0.00635414,-0.00676671,-0.00721578,-0.00770546,-0.00824047,-0.00882616,-0.00946868,-0.0101751,-0.0109535,-0.0118134,-0.0127657,-0.0138231,-0.0150005,-0.0163155,-0.0177888,-0.0194448,-0.0213128,-0.0234278,-0.025832,-0.0285766,-0.0317239,-0.0353506,-0.0395515,-0.0444446,-0.0501786,-0.0569421,-0.0649764,-0.0745944,-0.0862058,-0.100354,-0.117771,-0.139455,-0.166795,-0.201758,-0.247188,-0.307303,-0.388523,-0.500939,-0.660997,-0.896656,-1.25791,-1.83971,-2.83616,-4.6816,-8.46355,-17.3034,230.579,281.58,-52.6125,112.049,58.3348,23.1871,
